name,n,stem,Adams filtration,shift,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target,E,H,P,C2,label,angle,drinfo,drtarget,nulldif,XX
52_54_17,52,54,17,0,0,,,,,,,,,53_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
52_59_12,52,59,12,0,0,,,,,,,,,53_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
52_60_11_0,52,60,11,0,0,,,,,,,,,53_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
52_60_11_1,52,60,11,0,0,,52_60_12_1,,,,,,52_67_12,53_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
52_61_10,52,61,10,0,0,,52_61_11_0;52_61_11_1,,,,,,,53_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,52_60_12_1,,XX
52_62_9,52,62,9,0,0,,,,,,,,,53_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
52_63_8,52,63,8,0,0,,52_63_9_0,,,,,,,53_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
52_64_7_0,52,64,7,0,0,,52_64_8_0,,,,52_67_8_2,,,53_64_7_0,,,,10 2 4 7 11 15 15,,,,,XX
52_64_7_1,52,64,7,0,0,,52_64_8_0;52_64_8_2,,,,,,,53_64_7_1,,,,24 5 5 9 7 7 7,,2,52_63_9_0,,XX
52_65_6_0,52,65,6,0,0,,52_65_7_0,,52_66_7_0,,52_68_7_0,,,,103_14_5,,,51 5 1 2 3 3,,,,,XX
52_65_6_1,52,65,6,0,0,,,,,,52_68_7_1,,,53_65_6,,,,6 11 7 11 15 15,,2,52_64_8_0,,XX
52_66_5,52,66,5,0,0,,52_66_6_0,,,,,,,,103_15_4,,,51 12 1 1 1,,,,,XX
52_67_4,52,67,4,0,0,,,,52_68_5_0,,,,,,,,,50 11 3 3,,,,,XX
53_47_24,53,47,24,0,0,,,,,,,,,54_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
53_48_23,53,48,23,0,0,,,,53_49_24,,,,,54_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
53_49_22,53,49,22,0,0,,53_49_23,,,,,,,54_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
53_50_21,53,50,21,0,0,,,,,,,,,54_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,53_49_23,,XX
53_53_18,53,53,18,0,0,,,,,,,,,54_53_18_0,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
53_54_17,53,54,17,0,0,,,,,,,,,54_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
53_59_12,53,59,12,0,0,,,,,,,,,54_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
53_60_11_0,53,60,11,0,0,,,,,,,,,54_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
53_60_11_1,53,60,11,0,0,,53_60_12_1,,,,,,53_67_12,54_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
53_61_10,53,61,10,0,0,,53_61_11_0;53_61_11_1,,,,,,,54_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,53_60_12_1,,XX
53_62_9,53,62,9,0,0,,,,,,,,,54_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
53_63_8_0,53,63,8,0,0,,53_63_9_0,,,,,,,54_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
53_63_8_1,53,63,8,0,0,,53_63_9_2,,,,53_66_9,,,54_63_8_1,105_11_7,,0_12_7,52 1 1 2 4 1 1 1,,,,,XX
53_64_7_0,53,64,7,0,0,,53_64_8_0,,,,53_67_8_1,,,54_64_7_1,,,,10 2 4 7 11 15 15,,,,,XX
53_64_7_1,53,64,7,0,0,,53_64_8_0;53_64_8_2,,,,,,,54_64_7_2,,,,24 5 5 9 7 7 7,,2,53_63_9_0,,XX
53_65_6,53,65,6,0,0,,,,,,53_68_7_0,,,54_65_6,,,,6 11 7 11 15 15,,2,53_64_8_0,,XX
54_47_24,54,47,24,0,0,,,,,,,,,55_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
54_48_23,54,48,23,0,0,,,,54_49_24,,,,,55_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
54_49_22,54,49,22,0,0,,54_49_23,,,,,,,55_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
54_50_21,54,50,21,0,0,,,,,,,,,55_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,54_49_23,,XX
54_53_18_0,54,53,18,0,0,,,,,,,,,55_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
54_53_18_1,54,53,18,0,0,,54_53_19_1,,,,,,,,107_0_17,,,53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,XX
54_54_17,54,54,17,0,0,,,,,,,,,55_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
54_59_12,54,59,12,0,0,,,,,,,,,55_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
54_60_11_0,54,60,11,0,0,,,,,,,,,55_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
54_60_11_1,54,60,11,0,0,,54_60_12_1,,,,,,54_67_12,55_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
54_61_10,54,61,10,0,0,,54_61_11_0;54_61_11_1,,,,,,,55_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,54_60_12_1,,XX
54_62_9,54,62,9,0,0,,,,,,,,,55_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
54_63_8_0,54,63,8,0,0,,54_63_9_0,,,,,,,55_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
54_63_8_1,54,63,8,0,0,,54_63_9_2,,,,54_66_9,,,55_63_8_1,,,,52 1 1 2 4 1 1 1,,,,,XX
54_64_7_0,54,64,7,0,0,,54_64_8_0,,,,54_67_8_0,,,,107_11_6,,,53 2 2 4 1 1 1,,,,,XX
54_64_7_1,54,64,7,0,0,,54_64_8_1,,,,54_67_8_1,,,55_64_7_1,,,,10 2 4 7 11 15 15,,,,,XX
54_64_7_2,54,64,7,0,0,,54_64_8_1;54_64_8_3,,,,,,,55_64_7_2,,,,24 5 5 9 7 7 7,,2,54_63_9_0,,XX
54_65_6,54,65,6,0,0,,,,,,54_68_7_1,,,55_65_6,,,,6 11 7 11 15 15,,2,54_64_8_1,,XX
54_67_4,54,67,4,0,0,,54_67_5_0,,,,,,,,107_14_3,,,53 6 5 3,,,,,XX
54_68_3,54,68,3,0,0,,54_68_4_0,,,,54_71_4_0,,,,107_15_2,,,53 14 1,,2,54_67_5_0,,XX
55_47_24,55,47,24,0,0,,,,,,,,,56_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
55_48_23,55,48,23,0,0,,,,55_49_24,,,,,56_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
55_49_22,55,49,22,0,0,,55_49_23,,,,,,,56_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
55_50_21,55,50,21,0,0,,,,,,,,,56_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,55_49_23,,XX
55_53_18,55,53,18,0,0,,,,,,,,,56_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
55_54_17,55,54,17,0,0,,,,,,,,,56_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
55_59_12,55,59,12,0,0,,,,,,,,,56_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
55_60_11_0,55,60,11,0,0,,,,,,,,,56_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
55_60_11_1,55,60,11,0,0,,55_60_12_1,,,,,,55_67_12,56_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
55_61_10,55,61,10,0,0,,55_61_11_0;55_61_11_1,,,,,,,56_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,55_60_12_1,,XX
55_62_9,55,62,9,0,0,,,,,,,,,56_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
55_63_8_0,55,63,8,0,0,,55_63_9_0,,,,,,,56_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
55_63_8_1,55,63,8,0,0,,55_63_9_2,,,,55_66_9,,,56_63_8_1,,,,52 1 1 2 4 1 1 1,,,,,XX
55_64_7_0,55,64,7,0,0,,,,55_65_8_0,,,,55_71_8,56_64_7_0,109_10_6,,0_11_6,54 1 2 4 1 1 1,,,,,XX
55_64_7_1,55,64,7,0,0,,55_64_8_0,,,,55_67_8,,,56_64_7_1,,,,10 2 4 7 11 15 15,,,,,XX
55_64_7_2,55,64,7,0,0,,55_64_8_0;55_64_8_2,,,,,,,56_64_7_2,,,,24 5 5 9 7 7 7,,2,55_63_9_0,,XX
55_65_6,55,65,6,0,0,,,,,,55_68_7_0,,,56_65_6,,,,6 11 7 11 15 15,,2,55_64_8_0,,XX
56_47_24,56,47,24,0,0,,,,,,,,,57_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
56_48_23,56,48,23,0,0,,,,56_49_24,,,,,57_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
56_49_22,56,49,22,0,0,,56_49_23,,,,,,,57_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
56_50_21,56,50,21,0,0,,,,,,,,,57_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,56_49_23,,XX
56_53_18,56,53,18,0,0,,,,,,,,,57_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
56_54_17,56,54,17,0,0,,,,,,,,,57_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
56_55_16,56,55,16,0,0,,56_55_17_1,,,,,,,,111_0_15,,,55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,XX
56_59_12,56,59,12,0,0,,,,,,,,,57_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
56_60_11_0,56,60,11,0,0,,,,,,,,,57_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
56_60_11_1,56,60,11,0,0,,56_60_12_1,,,,,,56_67_12,57_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
56_61_10,56,61,10,0,0,,56_61_11_0;56_61_11_1,,,,,,,57_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,56_60_12_1,,XX
56_62_9,56,62,9,0,0,,,,,,,,,57_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
56_63_8_0,56,63,8,0,0,,56_63_9_0,,,,,,,57_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
56_63_8_1,56,63,8,0,0,,56_63_9_2,,,,56_66_9,,,57_63_8_1,,,,52 1 1 2 4 1 1 1,,,,,XX
56_64_7_0,56,64,7,0,0,,,,56_65_8_0,,,,,,,,,54 1 2 4 1 1 1,,,,,XX
56_64_7_1,56,64,7,0,0,,56_64_8_0,,,,56_67_8,,,57_64_7_0,,,,10 2 4 7 11 15 15,,,,,XX
56_64_7_2,56,64,7,0,0,,56_64_8_0;56_64_8_2,,,,,,,57_64_7_1,,,,24 5 5 9 7 7 7,,2,56_63_9_0,,XX
56_65_6,56,65,6,0,0,,,,,,56_68_7_0,,,57_65_6,,,,6 11 7 11 15 15,,2,56_64_8_0,,XX
57_47_24,57,47,24,0,0,,,,,,,,,58_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
57_48_23,57,48,23,0,0,,,,57_49_24,,,,,58_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
57_49_22,57,49,22,0,0,,57_49_23,,,,,,,58_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
57_50_21,57,50,21,0,0,,,,,,,,,58_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,57_49_23,,XX
57_53_18,57,53,18,0,0,,,,,,,,,58_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
57_54_17,57,54,17,0,0,,,,,,,,,58_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
57_59_12,57,59,12,0,0,,,,,,,,,58_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
57_60_11_0,57,60,11,0,0,,,,,,,,,58_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
57_60_11_1,57,60,11,0,0,,57_60_12_1,,,,,,57_67_12,58_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
57_61_10,57,61,10,0,0,,57_61_11_0;57_61_11_1,,,,,,,58_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,57_60_12_1,,XX
57_62_9,57,62,9,0,0,,,,,,,,,58_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
57_63_8_0,57,63,8,0,0,,57_63_9_0,,,,,,,58_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
57_63_8_1,57,63,8,0,0,,57_63_9_2,,,,,,,58_63_8_1,,,,52 1 1 2 4 1 1 1,,,,,XX
57_64_7_0,57,64,7,0,0,,57_64_8_0,,,,57_67_8,,,58_64_7_0,,,,10 2 4 7 11 15 15,,,,,XX
57_64_7_1,57,64,7,0,0,,57_64_8_0;57_64_8_2,,,,,,,58_64_7_1,,,,24 5 5 9 7 7 7,,2,57_63_9_0,,XX
57_65_6,57,65,6,0,0,,,,,,57_68_7_0,,,58_65_6,,,,6 11 7 11 15 15,,2,57_64_8_0,,XX
58_47_24,58,47,24,0,0,,,,,,,,,59_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
58_48_23,58,48,23,0,0,,,,58_49_24,,,,,59_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
58_49_22,58,49,22,0,0,,58_49_23,,,,,,,59_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
58_50_21,58,50,21,0,0,,,,,,,,,59_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,58_49_23,,XX
58_53_18,58,53,18,0,0,,,,,,,,,59_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
58_54_17,58,54,17,0,0,,,,,,,,,59_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
58_57_14,58,57,14,0,0,,58_57_15_1,,,,,,,,115_0_13,,,57 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,XX
58_59_12,58,59,12,0,0,,,,,,,,,59_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
58_60_11_0,58,60,11,0,0,,,,,,,,,59_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
58_60_11_1,58,60,11,0,0,,58_60_12_1,,,,,,58_67_12,59_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
58_61_10,58,61,10,0,0,,58_61_11_0;58_61_11_1,,,,,,,59_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,58_60_12_1,,XX
58_62_9,58,62,9,0,0,,,,,,,,,59_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
58_63_8_0,58,63,8,0,0,,58_63_9_0,,,,,,,59_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
58_63_8_1,58,63,8,0,0,,58_63_9_2,,,,,,,59_63_8_1,,,,52 1 1 2 4 1 1 1,,,,,XX
58_64_7_0,58,64,7,0,0,,58_64_8_0,,,,58_67_8,,,59_64_7_0,,,,10 2 4 7 11 15 15,,,,,XX
58_64_7_1,58,64,7,0,0,,58_64_8_0;58_64_8_2,,,,,,,59_64_7_1,,,,24 5 5 9 7 7 7,,2,58_63_9_0,,XX
58_65_6,58,65,6,0,0,,,,,,58_68_7_1,,,59_65_6,,,,6 11 7 11 15 15,,2,58_64_8_0,,XX
58_66_5,58,66,5,0,0,,58_66_6_0,,,,58_69_6_0,,,59_66_5,115_9_4,,,57 1 2 3 3,,,,,XX
59_47_24,59,47,24,0,0,,,,,,,,,60_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
59_48_23,59,48,23,0,0,,,,59_49_24,,,,,60_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
59_49_22,59,49,22,0,0,,59_49_23,,,,,,,60_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
59_50_21,59,50,21,0,0,,,,,,,,,60_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,59_49_23,,XX
59_53_18,59,53,18,0,0,,,,,,,,,60_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
59_54_17,59,54,17,0,0,,,,,,,,,60_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
59_59_12,59,59,12,0,0,,,,,,,,,60_59_12_0,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
59_60_11_0,59,60,11,0,0,,,,,,,,,60_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
59_60_11_1,59,60,11,0,0,,59_60_12_1,,,,,,59_67_12,60_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
59_61_10,59,61,10,0,0,,59_61_11_0;59_61_11_1,,,,,,,60_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,59_60_12_1,,XX
59_62_9,59,62,9,0,0,,,,,,,,,60_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
59_63_8_0,59,63,8,0,0,,59_63_9_0,,,,,,,60_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
59_63_8_1,59,63,8,0,0,,59_63_9_2,,,,,,,60_63_8_1,,,,52 1 1 2 4 1 1 1,,,,,XX
59_64_7_0,59,64,7,0,0,,59_64_8_0,,,,59_67_8,,,60_64_7_0,,,,10 2 4 7 11 15 15,,,,,XX
59_64_7_1,59,64,7,0,0,,59_64_8_0;59_64_8_2,,,,,,,60_64_7_1,,,,24 5 5 9 7 7 7,,2,59_63_9_0,,XX
59_65_6,59,65,6,0,0,,,,,,59_68_7_1,,,60_65_6,,,,6 11 7 11 15 15,,2,59_64_8_0,,XX
59_66_5,59,66,5,0,0,,59_66_6_0,,,,59_69_6_0,,,60_66_5_1,,,0_9_4,57 1 2 3 3,,,,,XX
59_67_4,59,67,4,0,0,,,,,,,,,60_67_4_0,117_9_3,,0_10_3,58 3 3 3,,,,,XX
60_47_24,60,47,24,0,0,,,,,,,,,61_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
60_48_23,60,48,23,0,0,,,,60_49_24,,,,,61_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
60_49_22,60,49,22,0,0,,60_49_23,,,,,,,61_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
60_50_21,60,50,21,0,0,,,,,,,,,61_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,60_49_23,,XX
60_53_18,60,53,18,0,0,,,,,,,,,61_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
60_54_17,60,54,17,0,0,,,,,,,,,61_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
60_59_12_0,60,59,12,0,0,,,,,,,,,61_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
60_59_12_1,60,59,12,0,0,,60_59_13_1,,,,,,,,119_0_11,,,59 0 0 0 0 0 0 0 0 0 0 0,,,,,XX
60_60_11_0,60,60,11,0,0,,,,,,,,,61_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
60_60_11_1,60,60,11,0,0,,60_60_12_1,,,,,,60_67_12,61_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
60_61_10,60,61,10,0,0,,60_61_11_0;60_61_11_1,,,,,,,61_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,60_60_12_1,,XX
60_62_9,60,62,9,0,0,,,,,,,,,61_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
60_63_8_0,60,63,8,0,0,,60_63_9_0,,,,,,,61_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
60_63_8_1,60,63,8,0,0,,60_63_9_2,,,,,,,61_63_8_1,,,,52 1 1 2 4 1 1 1,,,,,XX
60_64_7_0,60,64,7,0,0,,60_64_8_0,,,,60_67_8,,,61_64_7_0,,,,10 2 4 7 11 15 15,,,,,XX
60_64_7_1,60,64,7,0,0,,60_64_8_0;60_64_8_2,,,,,,,61_64_7_1,,,,24 5 5 9 7 7 7,,2,60_63_9_0,,XX
60_65_6,60,65,6,0,0,,,,,,60_68_7_1,,,61_65_6,,,,6 11 7 11 15 15,,2,60_64_8_0,,XX
60_66_5_0,60,66,5,0,0,,60_66_6_0,,,,,,,,119_7_4,,,59 4 1 1 1,,,,,XX
60_66_5_1,60,66,5,0,0,,60_66_6_0,,,,60_69_6_0,,,61_66_5,,,,57 1 2 3 3,,,,,XX
60_67_4_0,60,67,4,0,0,,,,,,,,,,,,,58 3 3 3,,,,,XX
60_67_4_1,60,67,4,0,0,,,,60_68_5_0,,,,,61_67_4,119_8_3,,,59 2 3 3,,,,60_66_6_0,XX
61_47_24,61,47,24,0,0,,,,,,,,,62_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
61_48_23,61,48,23,0,0,,,,61_49_24,,,,,62_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
61_49_22,61,49,22,0,0,,61_49_23,,,,,,,62_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
61_50_21,61,50,21,0,0,,,,,,,,,62_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,61_49_23,,XX
61_53_18,61,53,18,0,0,,,,,,,,,62_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
61_54_17,61,54,17,0,0,,,,,,,,,62_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
61_59_12,61,59,12,0,0,,,,,,,,,62_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
61_60_11_0,61,60,11,0,0,,,,,,,,,62_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
61_60_11_1,61,60,11,0,0,,61_60_12_1,,,,,,61_67_12,62_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
61_61_10,61,61,10,0,0,,61_61_11_0;61_61_11_1,,,,,,,62_61_10_0,,,,13 4 5 3 5 9 3 5 7 7,,2,61_60_12_1,,XX
61_62_9,61,62,9,0,0,,,,,,,,,62_62_9,,,,20 9 5 5 3 6 6 5 3,,,,,XX
61_63_8_0,61,63,8,0,0,,61_63_9_0,,,,,,,62_63_8_0,,,,3 6 2 4 7 11 15 15,,,,,XX
61_63_8_1,61,63,8,0,0,,61_63_9_2,,,,,,,62_63_8_1,,,,52 1 1 2 4 1 1 1,,,,,XX
61_64_7_0,61,64,7,0,0,,61_64_8_0,,,,61_67_8,,,62_64_7_0,,,,10 2 4 7 11 15 15,,,,,XX
61_64_7_1,61,64,7,0,0,,61_64_8_0;61_64_8_2,,,,,,,62_64_7_1,,,,24 5 5 9 7 7 7,,2,61_63_9_0,,XX
61_65_6,61,65,6,0,0,,,,,,61_68_7_0,,,62_65_6,,,,6 11 7 11 15 15,,2,61_64_8_0,,XX
61_66_5,61,66,5,0,0,,,,,,61_69_6_0,,,62_66_5,,,,57 1 2 3 3,,,,,XX
61_67_4,61,67,4,0,0,,,,61_68_5_0,,,,,62_67_4,,,0_8_3,59 2 3 3,,,,,XX
62_47_24,62,47,24,0,0,,,,,,,,,63_47_24,,,,4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
62_48_23,62,48,23,0,0,,,,62_49_24,,,,,63_48_23,,,,2 3 4 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 1,,,,,XX
62_49_22,62,49,22,0,0,,62_49_23,,,,,,,63_49_22,,,,2 2 4 1 1 2 4 1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
62_50_21,62,50,21,0,0,,,,,,,,,63_50_21,,,,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 3 3 3,,2,62_49_23,,XX
62_53_18,62,53,18,0,0,,,,,,,,,63_53_18,,,,2 2 2 2 2 2 2 2 2 2 4 3 3 3 6 6 5 3,,,,,XX
62_54_17,62,54,17,0,0,,,,,,,,,63_54_17,,,,2 2 1 2 2 4 1 1 2 4 7 3 3 6 6 5 3,,,,,XX
62_59_12,62,59,12,0,0,,,,,,,,,63_59_12,,,,2 4 5 4 5 3 5 9 3 5 7 7,,,,,XX
62_60_11_0,62,60,11,0,0,,,,,,,,,63_60_11_0,,,,2 2 4 5 9 3 5 9 7 7 7,,,,,XX
62_60_11_1,62,60,11,0,0,,62_60_12_1,,,,,,62_67_12,63_60_11_1,,,,8 4 2 3 5 3 5 9 7 7 7,,,,,XX
62_61_10_0,62,61,10,0,0,,62_61_11_0;62_61_11_1,,,,,,,63_61_10,,,,13 4 5 3 5 9 3 5 7 7,,2,62_60_12_1,,XX
62_61_10_1,62,61,10,0,0,,62_61_11_2,,,,,,,,123_0_9,,,61 0 0 0 0 0 0 0 0 0,,,,,XX
