name,n,stem,Adams filtration,shift,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target,E,H,P,C2,label,angle,drinfo,drtarget,nulldif,XX
47_62_14,47,62,14,0,0,,,,,,,,,48_62_14,,,,47_62_14,,,,,XX
47_63_13,47,63,13,0,0,,,,,,,,,48_63_13,,,,47_63_13,,,,,XX
47_65_11_0,47,65,11,0,0,,,,,,,,,48_65_11_1,,,,47_65_11_0,,,,,XX
47_65_11_1,47,65,11,0,0,,,,,,,,,48_65_11_2,,,,47_65_11_1,,,,,XX
47_66_10_0,47,66,10,0,0,,,,,,,,,48_66_10_1,,,,47_66_10_0,,,,,XX
47_66_10_1,47,66,10,0,0,,,,,,,,,48_66_10_2,,,,47_66_10_1,,,,,XX
47_67_9_0,47,67,9,0,0,,,,,,,,,48_67_9_0,,,,47_67_9_0,,,,,XX
47_67_9_1,47,67,9,0,0,,,,,,,,,48_67_9_1,,,,47_67_9_1,,,,,XX
47_68_8,47,68,8,0,0,,,,,,,,,48_68_8,,,,47_68_8,,,,,XX
47_69_7_0,47,69,7,0,0,,,,,,,,,48_69_7_0,,,,47_69_7_0,,,,,XX
47_69_7_1,47,69,7,0,0,,,,,,,,,48_69_7_1,,,,47_69_7_1,,,,,XX
47_70_6_0,47,70,6,0,0,,,,,,,,,48_70_6_0,93_24_5,,0_25_5,47_70_6_0,,,,,XX
47_70_6_1,47,70,6,0,0,,,,,,,,,48_70_6_1,,,,47_70_6_1,,,,,XX
47_70_6_2,47,70,6,0,0,,,,,,,,,48_70_6_3,,,,47_70_6_2,,,,,XX
47_71_5,47,71,5,0,0,,,,,,,,,48_71_5,,,,47_71_5,,,,,XX
48_50_26,48,50,26,0,0,,,,,,,,,49_50_26,,,,48_50_26,,,,,XX
48_51_25,48,51,25,0,0,,,,,,,,,49_51_25,,,,48_51_25,,,,,XX
48_56_20,48,56,20,0,0,,,,,,,,,49_56_20,,,,48_56_20,,,,,XX
48_62_14,48,62,14,0,0,,,,,,,,,49_62_14,,,,48_62_14,,,,,XX
48_63_13,48,63,13,0,0,,,,,,,,,49_63_13,,,,48_63_13,,,,,XX
48_65_11_0,48,65,11,0,0,,,,,,,,,49_65_11_0,95_18_10,,,48_65_11_0,,,,,XX
48_65_11_1,48,65,11,0,0,,,,,,,,,49_65_11_1,,,,48_65_11_1,,,,,XX
48_65_11_2,48,65,11,0,0,,,,,,,,,49_65_11_2,,,,48_65_11_2,,,,,XX
48_66_10_0,48,66,10,0,0,,,,,,,,,49_66_10_0,95_19_9,,,48_66_10_0,,,,,XX
48_66_10_1,48,66,10,0,0,,,,,,,,,49_66_10_1,,,,48_66_10_1,,,,,XX
48_66_10_2,48,66,10,0,0,,,,,,,,,49_66_10_2,,,,48_66_10_2,,,,,XX
48_67_9_0,48,67,9,0,0,,,,,,,,,49_67_9_0,,,,48_67_9_0,,,,,XX
48_67_9_1,48,67,9,0,0,,,,,,,,,49_67_9_1,,,,48_67_9_1,,,,,XX
48_68_8,48,68,8,0,0,,,,,,,,,49_68_8,,,,48_68_8,,,,,XX
48_69_7_0,48,69,7,0,0,,,,,,,,,49_69_7_0,,,,48_69_7_0,,,,,XX
48_69_7_1,48,69,7,0,0,,,,,,,,,49_69_7_1,,,,48_69_7_1,,,,,XX
48_70_6_0,48,70,6,0,0,,,,,,,,,,,,,48_70_6_0,,,,,XX
48_70_6_1,48,70,6,0,0,,,,,,,,,49_70_6_0,,,,48_70_6_1,,,,,XX
48_70_6_2,48,70,6,0,0,,,,,,,,,49_70_6_1,95_23_5,,,48_70_6_2,,,,,XX
48_70_6_3,48,70,6,0,0,,,,,,,,,49_70_6_2,,,,48_70_6_3,,,,,XX
48_71_5,48,71,5,0,0,,,,,,,,,49_71_5,,,,48_71_5,,,,,XX
49_50_26,49,50,26,0,0,,,,,,,,,50_50_26,,,,49_50_26,,,,,XX
49_51_25,49,51,25,0,0,,,,,,,,,50_51_25,,,,49_51_25,,,,,XX
49_56_20,49,56,20,0,0,,,,,,,,,50_56_20,,,,49_56_20,,,,,XX
49_62_14,49,62,14,0,0,,,,,,,,,50_62_14,,,,49_62_14,,,,,XX
49_63_13,49,63,13,0,0,,,,,,,,,50_63_13,,,,49_63_13,,,,,XX
49_65_11_0,49,65,11,0,0,,,,,,,,,,,,0_18_10,49_65_11_0,,,,,XX
49_65_11_1,49,65,11,0,0,,,,,,,,,50_65_11_0,,,,49_65_11_1,,,,,XX
49_65_11_2,49,65,11,0,0,,,,,,,,,50_65_11_1,,,,49_65_11_2,,,,,XX
49_66_10_0,49,66,10,0,0,,,,,,,,,50_66_10_0,,,0_19_9,49_66_10_0,,,,,XX
49_66_10_1,49,66,10,0,0,,,,,,,,,50_66_10_1,,,,49_66_10_1,,,,,XX
49_66_10_2,49,66,10,0,0,,,,,,,,,50_66_10_2,,,,49_66_10_2,,,,,XX
49_67_9_0,49,67,9,0,0,,,,,,,,,50_67_9_0,,,,49_67_9_0,,,,,XX
49_67_9_1,49,67,9,0,0,,,,,,,,,50_67_9_1,,,,49_67_9_1,,,,,XX
49_68_8,49,68,8,0,0,,,,,,,,,50_68_8,,,,49_68_8,,,,,XX
49_69_7_0,49,69,7,0,0,,,,,,,,,,,,,49_69_7_0,,,,,XX
49_69_7_1,49,69,7,0,0,,,,,,,,,50_69_7_1,,,,49_69_7_1,,,,,XX
49_70_6_0,49,70,6,0,0,,,,,,,,,,,,,49_70_6_0,,,,,XX
49_70_6_1,49,70,6,0,0,,,,,,,,,50_70_6_0,,,0_23_5,49_70_6_1,,,,,XX
49_70_6_2,49,70,6,0,0,,,,,,,,,50_70_6_1,,,,49_70_6_2,,,,,XX
49_71_5,49,71,5,0,0,,,,,,,,,50_71_5,,,,49_71_5,,,,,XX
50_49_27,50,49,27,0,0,,,,,,,,,,99_0_26,,,50_49_27,,,,,XX
50_50_26,50,50,26,0,0,,,,,,,,,51_50_26,,,,50_50_26,,,,,XX
50_51_25,50,51,25,0,0,,,,,,,,,51_51_25,,,,50_51_25,,,,,XX
50_56_20,50,56,20,0,0,,,,,,,,,51_56_20,,,,50_56_20,,,,,XX
50_62_14,50,62,14,0,0,,,,,,,,,51_62_14,,,,50_62_14,,,,,XX
50_63_13,50,63,13,0,0,,,,,,,,,51_63_13,,,,50_63_13,,,,,XX
50_65_11_0,50,65,11,0,0,,,,,,,,,51_65_11_0,,,,50_65_11_0,,,,,XX
50_65_11_1,50,65,11,0,0,,,,,,,,,51_65_11_1,,,,50_65_11_1,,,,,XX
50_66_10_0,50,66,10,0,0,,,,,,,,,51_66_10_0,,,,50_66_10_0,,,,,XX
50_66_10_1,50,66,10,0,0,,,,,,,,,51_66_10_1,,,,50_66_10_1,,,,,XX
50_66_10_2,50,66,10,0,0,,,,,,,,,51_66_10_2,,,,50_66_10_2,,,,,XX
50_67_9_0,50,67,9,0,0,,,,,,,,,51_67_9_1,,,,50_67_9_0,,,,,XX
50_67_9_1,50,67,9,0,0,,,,,,,,,51_67_9_2,,,,50_67_9_1,,,,,XX
50_68_8,50,68,8,0,0,,,,,,,,,51_68_8,,,,50_68_8,,,,,XX
50_69_7_0,50,69,7,0,0,,,,,,,,,,99_20_6,,,50_69_7_0,,,,,XX
50_69_7_1,50,69,7,0,0,,,,,,,,,51_69_7,,,,50_69_7_1,,,,,XX
50_70_6_0,50,70,6,0,0,,,,,,,,,51_70_6_0,,,,50_70_6_0,,,,,XX
50_70_6_1,50,70,6,0,0,,,,,,,,,51_70_6_1,,,,50_70_6_1,,,,,XX
50_71_5,50,71,5,0,0,,,,,,,,,51_71_5,,,,50_71_5,,,,,XX
51_50_26,51,50,26,0,0,,,,,,,,,52_50_26,,,,51_50_26,,,,,XX
51_51_25,51,51,25,0,0,,,,,,,,,52_51_25_0,,,,51_51_25,,,,,XX
51_56_20,51,56,20,0,0,,,,,,,,,52_56_20,,,,51_56_20,,,,,XX
51_62_14,51,62,14,0,0,,,,,,,,,52_62_14,,,,51_62_14,,,,,XX
51_63_13,51,63,13,0,0,,,,,,,,,52_63_13,,,,51_63_13,,,,,XX
51_65_11_0,51,65,11,0,0,,,,,,,,,52_65_11_0,,,,51_65_11_0,,,,,XX
51_65_11_1,51,65,11,0,0,,,,,,,,,52_65_11_1,,,,51_65_11_1,,,,,XX
51_66_10_0,51,66,10,0,0,,,,,,,,,52_66_10_0,,,,51_66_10_0,,,,,XX
51_66_10_1,51,66,10,0,0,,,,,,,,,52_66_10_1,,,,51_66_10_1,,,,,XX
51_66_10_2,51,66,10,0,0,,,,,,,,,52_66_10_2,,,,51_66_10_2,,,,,XX
51_67_9_0,51,67,9,0,0,,,,,,,,,52_67_9_0,101_17_8,,0_18_8,51_67_9_0,,,,,XX
51_67_9_1,51,67,9,0,0,,,,,,,,,52_67_9_1,,,,51_67_9_1,,,,,XX
51_67_9_2,51,67,9,0,0,,,,,,,,,52_67_9_2,,,,51_67_9_2,,,,,XX
51_68_8,51,68,8,0,0,,,,,,,,,52_68_8,,,,51_68_8,,,,,XX
51_69_7,51,69,7,0,0,,,,,,,,,52_69_7,,,,51_69_7,,,,,XX
51_70_6_0,51,70,6,0,0,,,,,,,,,,,,,51_70_6_0,,,,,XX
51_70_6_1,51,70,6,0,0,,,,,,,,,52_70_6,,,,51_70_6_1,,,,,XX
51_71_5,51,71,5,0,0,,,,,,,,,52_71_5,,,,51_71_5,,,,,XX
52_50_26,52,50,26,0,0,,,,,,,,,53_50_26,,,,52_50_26,,,,,XX
52_51_25_0,52,51,25,0,0,,,,,,,,,53_51_25,,,,52_51_25_0,,,,,XX
52_51_25_1,52,51,25,0,0,,,,,,,,,,103_0_24,,,52_51_25_1,,,,,XX
52_56_20,52,56,20,0,0,,,,,,,,,53_56_20,,,,52_56_20,,,,,XX
52_62_14,52,62,14,0,0,,,,,,,,,53_62_14,,,,52_62_14,,,,,XX
52_63_13,52,63,13,0,0,,,,,,,,,53_63_13,,,,52_63_13,,,,,XX
52_65_11_0,52,65,11,0,0,,,,,,,,,53_65_11_0,,,,52_65_11_0,,,,,XX
52_65_11_1,52,65,11,0,0,,,,,,,,,53_65_11_1,,,,52_65_11_1,,,,,XX
52_66_10_0,52,66,10,0,0,,,,,,,,,,,,,52_66_10_0,,,,,XX
52_66_10_1,52,66,10,0,0,,,,,,,,,53_66_10_0,,,,52_66_10_1,,,,,XX
52_66_10_2,52,66,10,0,0,,,,,,,,,53_66_10_1,,,,52_66_10_2,,,,,XX
52_67_9_0,52,67,9,0,0,,,,,,,,,,,,,52_67_9_0,,,,,XX
52_67_9_1,52,67,9,0,0,,,,,,,,,53_67_9_0,,,,52_67_9_1,,,,,XX
52_67_9_2,52,67,9,0,0,,,,,,,,,53_67_9_1,,,,52_67_9_2,,,,,XX
52_68_8,52,68,8,0,0,,,,,,,,,53_68_8,,,,52_68_8,,,,,XX
52_69_7,52,69,7,0,0,,,,,,,,,53_69_7,,,,52_69_7,,,,,XX
52_70_6,52,70,6,0,0,,,,,,,,,53_70_6_1,,,,52_70_6,,,,,XX
52_71_5,52,71,5,0,0,,,,,,,,,53_71_5,,,,52_71_5,,,,,XX
52_72_4,52,72,4,0,0,,,,,,,,,53_72_4,103_21_3,,,52_72_4,,,,,XX
53_50_26,53,50,26,0,0,,,,,,,,,54_50_26,,,,53_50_26,,,,,XX
53_51_25,53,51,25,0,0,,,,,,,,,54_51_25,,,,53_51_25,,,,,XX
53_56_20,53,56,20,0,0,,,,,,,,,54_56_20,,,,53_56_20,,,,,XX
53_62_14,53,62,14,0,0,,,,,,,,,54_62_14,,,,53_62_14,,,,,XX
53_63_13,53,63,13,0,0,,,,,,,,,54_63_13,,,,53_63_13,,,,,XX
53_65_11_0,53,65,11,0,0,,,,,,,,,54_65_11_0,,,,53_65_11_0,,,,,XX
53_65_11_1,53,65,11,0,0,,,,,,,,,54_65_11_1,,,,53_65_11_1,,,,,XX
53_66_10_0,53,66,10,0,0,,,,,,,,,54_66_10_0,,,,53_66_10_0,,,,,XX
53_66_10_1,53,66,10,0,0,,,,,,,,,54_66_10_1,,,,53_66_10_1,,,,,XX
53_67_9_0,53,67,9,0,0,,,,,,,,,54_67_9_0,,,,53_67_9_0,,,,,XX
53_67_9_1,53,67,9,0,0,,,,,,,,,54_67_9_1,,,,53_67_9_1,,,,,XX
53_68_8,53,68,8,0,0,,,,,,,,,54_68_8_1,,,,53_68_8,,,,,XX
53_69_7,53,69,7,0,0,,,,,,,,,,,,,53_69_7,,,,,XX
53_70_6_0,53,70,6,0,0,,,,,,,,,54_70_6_1,,,,53_70_6_0,,,,,XX
53_70_6_1,53,70,6,0,0,,,,,,,,,54_70_6_2,,,,53_70_6_1,,,,,XX
53_71_5,53,71,5,0,0,,,,,,,,,54_71_5_2,,,,53_71_5,,,,,XX
53_72_4,53,72,4,0,0,,,,,,,,,54_72_4_1,,,0_21_3,53_72_4,,,,,XX
54_50_26,54,50,26,0,0,,,,,,,,,55_50_26,,,,54_50_26,,,,,XX
54_51_25,54,51,25,0,0,,,,,,,,,55_51_25,,,,54_51_25,,,,,XX
54_53_23,54,53,23,0,0,,,,,,,,,,107_0_22,,,54_53_23,,,,,XX
54_56_20,54,56,20,0,0,,,,,,,,,55_56_20,,,,54_56_20,,,,,XX
54_62_14,54,62,14,0,0,,,,,,,,,55_62_14,,,,54_62_14,,,,,XX
54_63_13,54,63,13,0,0,,,,,,,,,55_63_13,,,,54_63_13,,,,,XX
54_65_11_0,54,65,11,0,0,,,,,,,,,55_65_11_0,,,,54_65_11_0,,,,,XX
54_65_11_1,54,65,11,0,0,,,,,,,,,55_65_11_1,,,,54_65_11_1,,,,,XX
54_66_10_0,54,66,10,0,0,,,,,,,,,55_66_10_0,,,,54_66_10_0,,,,,XX
54_66_10_1,54,66,10,0,0,,,,,,,,,55_66_10_1,,,,54_66_10_1,,,,,XX
54_67_9_0,54,67,9,0,0,,,,,,,,,55_67_9_0,,,,54_67_9_0,,,,,XX
54_67_9_1,54,67,9,0,0,,,,,,,,,55_67_9_1,,,,54_67_9_1,,,,,XX
54_68_8_0,54,68,8,0,0,,,,,,,,,,107_15_7,,,54_68_8_0,,,,,XX
54_68_8_1,54,68,8,0,0,,,,,,,,,55_68_8,,,,54_68_8_1,,,,,XX
54_70_6_0,54,70,6,0,0,,,,,,,,,,107_17_5,,,54_70_6_0,,,,,XX
54_70_6_1,54,70,6,0,0,,,,,,,,,55_70_6_0,,,,54_70_6_1,,,,,XX
54_70_6_2,54,70,6,0,0,,,,,,,,,55_70_6_1,,,,54_70_6_2,,,,,XX
54_71_5_0,54,71,5,0,0,,,,,,,,,,107_18_4,,,54_71_5_0,,,,,XX
54_71_5_1,54,71,5,0,0,,,,,,,,,55_71_5_0,,,,54_71_5_1,,,,,XX
54_71_5_2,54,71,5,0,0,,,,,,,,,55_71_5_1,,,,54_71_5_2,,,,,XX
54_72_4_0,54,72,4,0,0,,,,,,,,,55_72_4_0,107_19_3,,,54_72_4_0,,,,,XX
54_72_4_1,54,72,4,0,0,,,,,,,,,55_72_4_1,,,,54_72_4_1,,,,,XX
55_50_26,55,50,26,0,0,,,,,,,,,56_50_26,,,,55_50_26,,,,,XX
55_51_25,55,51,25,0,0,,,,,,,,,56_51_25,,,,55_51_25,,,,,XX
55_56_20,55,56,20,0,0,,,,,,,,,56_56_20,,,,55_56_20,,,,,XX
55_62_14,55,62,14,0,0,,,,,,,,,56_62_14,,,,55_62_14,,,,,XX
55_63_13,55,63,13,0,0,,,,,,,,,56_63_13,,,,55_63_13,,,,,XX
55_65_11_0,55,65,11,0,0,,,,,,,,,56_65_11_0,,,,55_65_11_0,,,,,XX
55_65_11_1,55,65,11,0,0,,,,,,,,,56_65_11_1,,,,55_65_11_1,,,,,XX
55_66_10_0,55,66,10,0,0,,,,,,,,,56_66_10_0,,,,55_66_10_0,,,,,XX
55_66_10_1,55,66,10,0,0,,,,,,,,,56_66_10_1,,,,55_66_10_1,,,,,XX
55_67_9_0,55,67,9,0,0,,,,,,,,,56_67_9_0,,,,55_67_9_0,,,,,XX
55_67_9_1,55,67,9,0,0,,,,,,,,,56_67_9_1,,,,55_67_9_1,,,,,XX
55_68_8,55,68,8,0,0,,,,,,,,,56_68_8,,,,55_68_8,,,,,XX
55_70_6_0,55,70,6,0,0,,,,,,,,,56_70_6_2,,,,55_70_6_0,,,,,XX
55_70_6_1,55,70,6,0,0,,,,,,,,,56_70_6_3,,,,55_70_6_1,,,,,XX
55_71_5_0,55,71,5,0,0,,,,,,,,,56_71_5_0,,,0_18_4,55_71_5_0,,,,,XX
55_71_5_1,55,71,5,0,0,,,,,,,,,56_71_5_1,,,,55_71_5_1,,,,,XX
55_72_4_0,55,72,4,0,0,,,,,,,,,56_72_4_1,,,0_19_3,55_72_4_0,,,,,XX
55_72_4_1,55,72,4,0,0,,,,,,,,,56_72_4_2,,,,55_72_4_1,,,,,XX
56_50_26,56,50,26,0,0,,,,,,,,,57_50_26,,,,56_50_26,,,,,XX
56_51_25,56,51,25,0,0,,,,,,,,,57_51_25,,,,56_51_25,,,,,XX
56_55_21,56,55,21,0,0,,,,,,,,,,111_0_20,,,56_55_21,,,,,XX
56_56_20,56,56,20,0,0,,,,,,,,,57_56_20,,,,56_56_20,,,,,XX
56_62_14,56,62,14,0,0,,,,,,,,,57_62_14,,,,56_62_14,,,,,XX
56_63_13,56,63,13,0,0,,,,,,,,,57_63_13,,,,56_63_13,,,,,XX
56_65_11_0,56,65,11,0,0,,,,,,,,,57_65_11_0,,,,56_65_11_0,,,,,XX
56_65_11_1,56,65,11,0,0,,,,,,,,,57_65_11_1,,,,56_65_11_1,,,,,XX
56_66_10_0,56,66,10,0,0,,,,,,,,,57_66_10_0,,,,56_66_10_0,,,,,XX
56_66_10_1,56,66,10,0,0,,,,,,,,,57_66_10_1,,,,56_66_10_1,,,,,XX
56_67_9_0,56,67,9,0,0,,,,,,,,,57_67_9_0,,,,56_67_9_0,,,,,XX
56_67_9_1,56,67,9,0,0,,,,,,,,,57_67_9_1,,,,56_67_9_1,,,,,XX
56_68_8,56,68,8,0,0,,,,,,,,,57_68_8,,,,56_68_8,,,,,XX
56_70_6_0,56,70,6,0,0,,,,,,,,,,111_15_5_0;111_15_5_1,,,56_70_6_0,,,,,XX
56_70_6_1,56,70,6,0,0,,,,,,,,,57_70_6_0,111_15_5_0,,,56_70_6_1,,,,,XX
56_70_6_2,56,70,6,0,0,,,,,,,,,57_70_6_1,,,,56_70_6_2,,,,,XX
56_70_6_3,56,70,6,0,0,,,,,,,,,57_70_6_2,,,,56_70_6_3,,,,,XX
56_71_5_0,56,71,5,0,0,,,,,,,,,57_71_5_0,,,,56_71_5_0,,,,,XX
56_71_5_1,56,71,5,0,0,,,,,,,,,57_71_5_1,,,,56_71_5_1,,,,,XX
56_72_4_0,56,72,4,0,0,,,,,,,,,57_72_4_0,111_17_3,,,56_72_4_0,,,,,XX
56_72_4_1,56,72,4,0,0,,,,,,,,,57_72_4_1,,,,56_72_4_1,,,,,XX
56_72_4_2,56,72,4,0,0,,,,,,,,,57_72_4_2,,,,56_72_4_2,,,,,XX
56_73_3,56,73,3,0,0,,,,,,,,,57_73_3,111_18_2,,,56_73_3,,,,,XX
57_50_26,57,50,26,0,0,,,,,,,,,58_50_26,,,,57_50_26,,,,,XX
57_51_25,57,51,25,0,0,,,,,,,,,58_51_25,,,,57_51_25,,,,,XX
57_56_20,57,56,20,0,0,,,,,,,,,58_56_20,,,,57_56_20,,,,,XX
57_62_14,57,62,14,0,0,,,,,,,,,58_62_14,,,,57_62_14,,,,,XX
57_63_13,57,63,13,0,0,,,,,,,,,58_63_13,,,,57_63_13,,,,,XX
57_65_11_0,57,65,11,0,0,,,,,,,,,58_65_11_0,,,,57_65_11_0,,,,,XX
57_65_11_1,57,65,11,0,0,,,,,,,,,58_65_11_1,,,,57_65_11_1,,,,,XX
57_66_10_0,57,66,10,0,0,,,,,,,,,58_66_10_0,,,,57_66_10_0,,,,,XX
57_66_10_1,57,66,10,0,0,,,,,,,,,58_66_10_1,,,,57_66_10_1,,,,,XX
57_67_9_0,57,67,9,0,0,,,,,,,,,58_67_9_0,,,,57_67_9_0,,,,,XX
57_67_9_1,57,67,9,0,0,,,,,,,,,58_67_9_1,,,,57_67_9_1,,,,,XX
57_68_8,57,68,8,0,0,,,,,,,,,58_68_8_1,,,,57_68_8,,,,,XX
57_70_6_0,57,70,6,0,0,,,,,,,,,,,,0_15_5,57_70_6_0,,,,,XX
57_70_6_1,57,70,6,0,0,,,,,,,,,58_70_6_0,,,,57_70_6_1,,,,,XX
57_70_6_2,57,70,6,0,0,,,,,,,,,58_70_6_1,,,,57_70_6_2,,,,,XX
57_71_5_0,57,71,5,0,0,,,,,,,,,,,,,57_71_5_0,,,,,XX
57_71_5_1,57,71,5,0,0,,,,,,,,,58_71_5,,,,57_71_5_1,,,,,XX
57_72_4_0,57,72,4,0,0,,,,,,,,,,,,0_17_3,57_72_4_0,,,,,XX
57_72_4_1,57,72,4,0,0,,,,,,,,,58_72_4_1,,,,57_72_4_1,,,,,XX
57_72_4_2,57,72,4,0,0,,,,,,,,,58_72_4_2,,,,57_72_4_2,,,,,XX
57_73_3,57,73,3,0,0,,,,,,,,,58_73_3,,,0_18_2,57_73_3,,,,,XX
58_50_26,58,50,26,0,0,,,,,,,,,59_50_26,,,,58_50_26,,,,,XX
58_51_25,58,51,25,0,0,,,,,,,,,59_51_25,,,,58_51_25,,,,,XX
58_56_20,58,56,20,0,0,,,,,,,,,59_56_20,,,,58_56_20,,,,,XX
58_57_19,58,57,19,0,0,,,,,,,,,,115_0_18,,,58_57_19,,,,,XX
58_62_14,58,62,14,0,0,,,,,,,,,59_62_14,,,,58_62_14,,,,,XX
58_63_13,58,63,13,0,0,,,,,,,,,59_63_13,,,,58_63_13,,,,,XX
58_65_11_0,58,65,11,0,0,,,,,,,,,59_65_11_0,,,,58_65_11_0,,,,,XX
58_65_11_1,58,65,11,0,0,,,,,,,,,59_65_11_1,,,,58_65_11_1,,,,,XX
58_66_10_0,58,66,10,0,0,,,,,,,,,59_66_10_0,,,,58_66_10_0,,,,,XX
58_66_10_1,58,66,10,0,0,,,,,,,,,59_66_10_1,,,,58_66_10_1,,,,,XX
58_67_9_0,58,67,9,0,0,,,,,,,,,59_67_9_0,,,,58_67_9_0,,,,,XX
58_67_9_1,58,67,9,0,0,,,,,,,,,59_67_9_1,,,,58_67_9_1,,,,,XX
58_68_8_0,58,68,8,0,0,,,,,,,,,,115_11_7,,,58_68_8_0,,,,,XX
58_68_8_1,58,68,8,0,0,,,,,,,,,59_68_8,,,,58_68_8_1,,,,,XX
58_70_6_0,58,70,6,0,0,,,,,,,,,59_70_6_0,,,,58_70_6_0,,,,,XX
58_70_6_1,58,70,6,0,0,,,,,,,,,59_70_6_1,,,,58_70_6_1,,,,,XX
58_71_5,58,71,5,0,0,,,,,,,,,59_71_5,,,,58_71_5,,,,,XX
58_72_4_0,58,72,4,0,0,,,,,,,,,,,,,58_72_4_0,,,,,XX
58_72_4_1,58,72,4,0,0,,,,,,,,,59_72_4_0,,,,58_72_4_1,,,,,XX
58_72_4_2,58,72,4,0,0,,,,,,,,,59_72_4_1,,,,58_72_4_2,,,,,XX
58_73_3,58,73,3,0,0,,,,,,,,,59_73_3,,,,58_73_3,,,,,XX
59_50_26,59,50,26,0,0,,,,,,,,,60_50_26,,,,59_50_26,,,,,XX
59_51_25,59,51,25,0,0,,,,,,,,,60_51_25,,,,59_51_25,,,,,XX
59_56_20,59,56,20,0,0,,,,,,,,,60_56_20,,,,59_56_20,,,,,XX
59_62_14,59,62,14,0,0,,,,,,,,,60_62_14,,,,59_62_14,,,,,XX
59_63_13,59,63,13,0,0,,,,,,,,,60_63_13,,,,59_63_13,,,,,XX
59_65_11_0,59,65,11,0,0,,,,,,,,,60_65_11_0,,,,59_65_11_0,,,,,XX
59_65_11_1,59,65,11,0,0,,,,,,,,,60_65_11_1,,,,59_65_11_1,,,,,XX
59_66_10_0,59,66,10,0,0,,,,,,,,,60_66_10_0,,,,59_66_10_0,,,,,XX
59_66_10_1,59,66,10,0,0,,,,,,,,,60_66_10_1,,,,59_66_10_1,,,,,XX
59_67_9_0,59,67,9,0,0,,,,,,,,,60_67_9_0,,,,59_67_9_0,,,,,XX
59_67_9_1,59,67,9,0,0,,,,,,,,,60_67_9_1,,,,59_67_9_1,,,,,XX
59_68_8,59,68,8,0,0,,,,,,,,,60_68_8,,,,59_68_8,,,,,XX
59_70_6_0,59,70,6,0,0,,,,,,,,,60_70_6_0,,,,59_70_6_0,,,,,XX
59_70_6_1,59,70,6,0,0,,,,,,,,,60_70_6_1,,,,59_70_6_1,,,,,XX
59_71_5,59,71,5,0,0,,,,,,,,,60_71_5,,,,59_71_5,,,,,XX
59_72_4_0,59,72,4,0,0,,,,,,,,,60_72_4_0,,,,59_72_4_0,,,,,XX
59_72_4_1,59,72,4,0,0,,,,,,,,,60_72_4_1,,,,59_72_4_1,,,,,XX
59_73_3,59,73,3,0,0,,,,,,,,,,,,,59_73_3,,,,,XX
60_50_26,60,50,26,0,0,,,,,,,,,61_50_26,,,,60_50_26,,,,,XX
60_51_25,60,51,25,0,0,,,,,,,,,61_51_25,,,,60_51_25,,,,,XX
60_56_20,60,56,20,0,0,,,,,,,,,61_56_20,,,,60_56_20,,,,,XX
60_59_17,60,59,17,0,0,,,,,,,,,,119_0_16,,,60_59_17,,,,,XX
60_62_14,60,62,14,0,0,,,,,,,,,61_62_14,,,,60_62_14,,,,,XX
60_63_13,60,63,13,0,0,,,,,,,,,61_63_13,,,,60_63_13,,,,,XX
60_65_11_0,60,65,11,0,0,,,,,,,,,61_65_11_0,,,,60_65_11_0,,,,,XX
60_65_11_1,60,65,11,0,0,,,,,,,,,61_65_11_1,,,,60_65_11_1,,,,,XX
60_66_10_0,60,66,10,0,0,,,,,,,,,61_66_10_0,,,,60_66_10_0,,,,,XX
60_66_10_1,60,66,10,0,0,,,,,,,,,61_66_10_1,,,,60_66_10_1,,,,,XX
60_67_9_0,60,67,9,0,0,,,,,,,,,61_67_9_0,,,,60_67_9_0,,,,,XX
60_67_9_1,60,67,9,0,0,,,,,,,,,61_67_9_1,,,,60_67_9_1,,,,,XX
60_68_8,60,68,8,0,0,,,,,,,,,61_68_8,,,,60_68_8,,,,,XX
60_69_7,60,69,7,0,0,,,,,,,,,61_69_7,119_10_6,,,60_69_7,,,,,XX
60_70_6_0,60,70,6,0,0,,,,,,,,,61_70_6_0,,,,60_70_6_0,,,,,XX
60_70_6_1,60,70,6,0,0,,,,,,,,,61_70_6_1,,,,60_70_6_1,,,,,XX
60_71_5,60,71,5,0,0,,,,,,,,,61_71_5,,,,60_71_5,,,,,XX
60_72_4_0,60,72,4,0,0,,,,,,,,,61_72_4_0,,,,60_72_4_0,,,,,XX
60_72_4_1,60,72,4,0,0,,,,,,,,,61_72_4_1,,,,60_72_4_1,,,,,XX
60_73_3,60,73,3,0,0,,,,,,,,,61_73_3,119_14_2,,,60_73_3,,,,,XX
61_50_26,61,50,26,0,0,,,,,,,,,62_50_26,,,,61_50_26,,,,,XX
61_51_25,61,51,25,0,0,,,,,,,,,62_51_25,,,,61_51_25,,,,,XX
61_56_20,61,56,20,0,0,,,,,,,,,62_56_20,,,,61_56_20,,,,,XX
61_62_14,61,62,14,0,0,,,,,,,,,62_62_14,,,,61_62_14,,,,,XX
61_63_13,61,63,13,0,0,,,,,,,,,62_63_13,,,,61_63_13,,,,,XX
61_65_11_0,61,65,11,0,0,,,,,,,,,62_65_11_0,,,,61_65_11_0,,,,,XX
61_65_11_1,61,65,11,0,0,,,,,,,,,62_65_11_1,,,,61_65_11_1,,,,,XX
